station_uuid,latitude,longitude
389c1ac6-8e3c-4bc5-865f-14e081277f7f,53.838653,13.714726
389d4a9f-5eae-4b75-b30c-f44be7e0e5ab,49.6629,12.1548
38a4e9e4-0af0-4c5a-b4a9-12171675e151,52.6823,9.90956
38ab2ffd-16f1-44b6-9e62-fe7a552c3f0e,51.657124,11.495127
38adf5ce-bdad-4008-96f5-ee6b7044acbf,53.87043,10.71144
38b5c955-c54f-49c9-bb89-297c3755bae1,50.64908981,10.01998043
38b7a22c-85b2-41ed-a2c3-448a5fa3a4d0,50.57548,8.66188
38c8caa3-5aa1-4346-887c-85a25d59e75f,49.50592,11.48282
38d71e05-4c96-4c3a-b005-5844d7e52673,49.410373,11.544802
38d7644e-54b0-4326-8319-bf833a9cc0bc,48.62972,9.23594
38d78423-4345-47b7-bf42-1501b8c9d197,51.090614,13.675574
38e0e779-b0f1-46ae-a35b-09f8e37024a1,52.52744,13.457798
38e61a6e-83c2-4c9b-94fe-794db37db591,49.9007842,7.9221535
38e94920-cff8-4f6c-a872-fe818619a74f,47.846389,10.282943
38eecb7d-a315-4f81-bbd2-19c8fb361221,49.987275,9.139978
38f066f2-d0b0-460a-8475-b0d5f6cb28b5,48.299,8.8449
38f98fa8-601b-47e8-a09e-a3c181f8bd5c,51.66197,7.83439
38fac483-a176-4bcf-a01f-cbf9180294f5,51.19528,6.3874
38ffef46-d71e-4d9b-834d-c7daa5e9425b,52.75465,7.212597
3906f9c2-fa2e-47f8-b25a-23a35a83c623,51.93216,8.60815
3907c523-3831-4eaf-aec3-d88cc68f5b2e,50.519561,10.754526
3907c992-e47e-4cb9-8589-043fb63c3d04,49.611589,7.333048
3909cebd-efae-11e7-ae1b-005056a2a083,49.41507,10.42254
391168b7-a165-4107-a140-a24f5426164e,51.077504,6.30897
391650e6-961c-409e-8490-670e3f266b77,49.33639,8.52651
39171395-d89c-458c-8df9-9c2635f84fa4,54.8404,9.02778
3924516c-d9c8-47c4-aa9b-6c460c915595,51.98904,9.13585
39245647-41e8-41ce-acd7-7a7a91749403,51.82541,7.27249
39254885-aacf-4d3b-5909-d7db06222647,49.52632,9.33498
392d376c-3a92-4b90-9e31-97c54ba84312,53.870975,10.69781
392efc06-887f-4139-a5af-9f1159f84aa0,53.515591,13.978679
393143ff-5eae-4bbd-cc96-bbd7905d97d8,52.55869,9.13994
3933574f-cdac-41af-a6d4-aa8f4c014ad2,52.9773,9.17475
3933d94b-521d-4e2d-a442-f7a457c8b5d6,48.0404,8.30994
3935da4f-8e6a-4de7-9e05-d27597fa8297,51.450041,6.677237
39388494-aebe-4cb4-8823-1714b9383ef2,50.866,11.7726
3938c6e2-124d-4b98-8ce5-928129071fb1,53.56993,11.37616
39411d49-94ba-4c72-9016-1ef3ee3e1e2c,49.660812,6.927781
3941a78b-ad6b-484f-b8ab-e4b118946856,50.706352,6.181828
3947fb50-9d25-49ed-9901-0318e63e9942,51.491702,10.765577
395a9299-278b-4233-9b63-9adef42d218a,48.51504,9.22598
39603d66-5bc1-46ff-b5d3-723cbd484602,50.886843,11.587801
39609872-555a-4bf7-8b0f-db477c6fe1ed,50.03767,11.677459
396ebeae-cf73-4571-9d4c-d5609258c149,53.116688,9.395152
39728497-e7ca-4f13-87c0-e723efe4e57a,50.2654953,7.979230881
397f7481-c05c-44fe-9ac0-092ccbab1238,48.698685,11.170774
3981afb5-2fdb-4e9d-af64-b62ade53ba14,52.6818,8.79851
3982311a-9693-475f-ad86-319befe2db38,52.36454,12.938326
3982dabe-a25f-4cc9-ae9b-d52f93e69dc2,51.2864,6.3847
39970813-1806-43fc-a680-a826640b5c5f,54.7544,9.760945
39978579-cfad-4be7-b763-df7f63436ef7,48.454593,10.660861
399858fc-f4f1-4991-bc46-ec91cb2911c5,54.0811,9.78
3999b580-63f5-45c6-b14e-d6d1ed51b6f9,49.564806,7.856711
39a40b36-d952-4e28-964f-32c267d4cf10,49.05651,8.383517
39a77209-7a63-4835-bd55-19d09ef6ad70,53.241646,9.802168
39a78ff5-d58a-4ee1-b89b-c7e5ffb5a34b,52.109922,8.687348
39ac990b-5e88-49c2-8c14-fcb4b0c70251,47.763271,7.578751
39add580-4053-4eb2-8a4a-2744c249c48c,51.15772,6.731179
39af7edb-35b3-4b01-80d2-f455def5966d,48.39457,10.88038
39b67325-20ef-4197-94aa-9f8d0d39d7ea,48.95836,9.07123
39c2dfe4-3b4c-4c20-b3a6-0520f51da9ab,52.530477,7.312748
39c4c701-7683-4b2f-ad82-3bd3f0de7003,52.55447,7.523992
39c5538d-2ba5-4e17-8e50-27708776d4a0,52.588818,10.375775
39cd17d7-03b5-4b44-be4b-46b6ad03d33d,48.788633,9.763438
39d0751d-3eee-4d9d-9743-0d8f08db31f5,51.68338,12.273757
39d08c66-aa09-437e-a6fb-a14d66afa4dc,48.066772,8.639078
39d0a577-4e45-4db0-8bf0-5433d952a666,48.63883591,8.065020561
39d27e72-ae69-4a10-9eff-3bb45b9a8178,48.529495,12.747644
39e153fd-73d4-4875-aef4-aa5af9904bc3,48.2530197,10.0956053
39e3bcba-c1aa-4bac-84fc-fa2f38130f1b,49.269394,7.136992
39e85793-60c3-459a-892d-988f381aebcb,51.0507,14.0884
39ea5b14-7902-4fd1-9869-ab12ef87b38e,51.457483,7.238957
39eaae7a-14b5-48ec-a9ad-efef9682df39,49.75078,8.119211
39ef08b9-3105-4122-beec-1c7809f3f404,52.66032,13.286922
39f28b2a-c1ae-4be7-8e83-1b2bd0e5626f,48.043053,10.61995
39fa96d8-4524-4e54-bfe4-8cefb44725e8,54.150735,10.949399
39fc1999-0574-439f-ae1d-2fd82a63059e,49.76889,9.5134
3a008158-6023-4b99-9704-00e80e334e8f,53.5256,9.41644
3a065ea6-9fb3-4ab9-a5fd-9d8c7f64686a,49.622819,7.818852
3a07c2be-e433-433f-b98e-b99524fc745a,48.935194,8.428893
3a0abb0b-3c8b-4d35-b9b5-0ec49ee51947,51.478273,7.12671
3a13a41b-5d0c-431d-b5c0-db664fded25c,49.691074,9.003704
3a160ab6-bf7f-4f1b-90b1-604ed48ae3f4,50.14024,8.505094
3a17ce41-4292-4c29-944e-a557416c695b,54.17788,9.092413
3a17dbe1-4a87-437a-bd1b-ce0734b02daf,50.81645,12.88299
3a1d204e-42b2-4315-8ff4-a8d4ecbe065a,50.588352,6.647133
3a21a192-5950-4aec-822c-31e434d2bd9c,51.328081,6.2113717
3a236230-3521-417b-951a-c41863393289,50.511293,7.312705
3a249ad4-1874-4200-9fb0-937a9030bf7b,49.45495,9.604634
3a28c4d0-bf8b-4f05-b6cd-bd355dee4783,48.852901,9.296984
3a34bf89-536e-4f8f-abfa-f1538163da5a,48.241776,12.519261
3a419ea6-e26f-45d1-b787-590a15273049,51.152266,12.508275
3a550ca4-16f8-48d7-bdbf-b507655cbebd,52.379332,9.807312
3a5bc2d0-63b6-49e6-a471-356ea97acce6,54.477169,9.544974
3a60f750-0fe3-4e35-8caa-a21e0ea031f0,51.096317,6.215489
3a6b4f5b-72d5-42d4-9e57-9f4b666ad1b7,47.917227,8.667885
3a7013d0-6566-4c9d-ab0a-3536a80d9828,48.81645,13.3575
3a7b02b0-a004-4d8b-b6d1-7fd263a0cd24,47.89326,10.08185
3a837248-77ce-4930-a890-632de9da2340,54.69061,9.826692
3a8b92df-f4ec-446b-8f43-490948e24eeb,50.571102,7.737465
3a96b82f-7342-40ba-a1d7-9cde3fbb3c11,50.112923,8.699732
3a9c7e87-6576-4340-b22e-3930c6c5b9c3,50.0182428,8.2742606
3aa00d49-f1ab-4e67-a8ec-98189ff35dd4,49.76803,8.265378
3aa15e71-7120-4565-9d9f-5d72dbf0967f,51.344427,6.628332
3aa3182a-4743-4d7d-b421-e4fb7703f5c4,48.45359,10.26383
3aa48973-b237-4e2c-9ce0-98d7b198845e,49.15265,8.57709
3aa83661-bbfa-452b-a0d4-86a13fff4a4c,50.962852,11.033377
3aacd52d-f232-4424-9142-ef86a1275032,54.12178493,9.428093556
3ab08783-d26f-4f4e-9f48-f39ed45a33e6,49.269754,8.153408
3abdb63a-4f48-4536-bea3-68a201069d0b,48.2713,9.72635
3ac9ffc3-32dd-437e-9f14-b80570e65752,52.3079,11.0202
3ad4d65d-18ae-4ea1-a78e-eaa6e63e114b,52.3019,8.69604
3ad9ee06-98f4-405b-a689-6f6db1909b0a,50.770838,6.225846
3ae0132a-9893-435b-ba1c-c3bf773d1c6c,51.353229,6.574608
3aec687c-d863-44d5-a9b5-a0638db7df0c,51.997578,11.986992
3aeed500-8dda-4bd8-be55-d13e415e81b1,49.60933,7.328758
3af20013-13de-4103-9c88-2e516e8fc046,49.493333,7.114444
3b0c33d4-2893-497b-8b75-dd8d89c7e9ac,52.2069,8.5827
3b15428b-9e49-4741-bccc-a656f7cf5f23,51.01724,7.63974
3b1708d4-93a3-48de-9c21-42bc16335f4d,50.90378,9.59898
3b173ffb-3380-4f34-a86c-aa233c5b5a86,50.096322,8.351786
3b1e1acb-cab1-4f01-743a-9eceac5c9937,51.572154,6.99165
3b1e5289-9a3b-4617-bf60-38b08a4340e8,47.63266,8.29977
3b207ac2-4b54-41e8-99ac-70f7f54e7b50,51.168261,14.970117
3b22a7f2-fcc1-4730-a7b7-b50095fd37b7,48.836147,11.471164
3b237480-7899-407a-8a9b-74c2c68f6105,49.52736,8.073429
3b23d717-cdf5-4995-85d8-a1081aa52161,51.294464,9.511655
3b26c2a3-38e5-4454-a2bf-1e927ca3a572,52.26283,9.0364
3b2d0009-844d-4b04-8bc3-d05f800b13f1,50.9351,6.76233
3b2ededc-7409-457f-bd1a-94a8a1ef0a2e,51.310266,6.634803
3b4e3503-21ac-4cd2-8afb-84ea5524cea6,51.33374,9.495671
3b522a52-4d57-4143-82e4-ec848d8af616,49.90797,10.87421
3b5a0e0d-547c-4c13-a169-dd6c96562509,50.76134,6.282833
3b69106c-b50c-497d-95e7-0685746f7e0d,48.822903,9.069422
3b694864-ec6e-4e4f-a519-6b7547b516f9,53.04026,14.25804
3b708fcc-654f-4d09-9089-311cf2f11cb3,51.072199,13.184588
3b73fe82-7a89-f525-15d5-d46287de2038,48.0905,7.75222
3b7e435c-82b3-4393-83d2-745ddf4ddad1,51.57895,8.158259
3b8acbe0-edff-4d94-a646-eafd2efb755e,50.24742199,8.010804556
3b95397e-a6c8-43a4-9971-007a5dfe3f08,49.351048,7.050832
3b966d4c-8a79-4e76-a4f0-cd17593e4ee3,48.626878,11.793359
3b973441-9dcc-4481-8268-a8b10e9a37e2,49.134687,9.215796
3b9a6cd6-e0f1-441a-868a-3de40b2161c7,50.980507,6.969038
3b9d2b17-b82b-4563-b196-cb1c919bd05d,51.310837,6.204854
3b9d47a4-89c7-4b3e-4c7b-b60270adad52,52.501212,8.993586
3b9f6780-9d6a-4d7e-8511-2f50c8e5905a,50.570119,9.696388
3bb1faf8-2fa7-4316-bdf9-d1a6715d4b61,51.01615,10.11941
3bb66e06-dc62-4e20-8b75-f68b0afabda2,47.98017,7.791292
3bb87d5f-85b4-4206-ab88-58900c85d6d2,48.04465439,11.52815993
3bba6a5d-ed98-4fd8-8c97-6de9ae7e8fa1,48.609756,9.842613
3bc1014d-2a76-589f-9ae1-d69ae5939bae,53.58048248,9.499584198
3bc75820-2e63-4a74-92cf-ef078b21accf,52.120041,11.623856
3bc916da-c1a8-449b-9efe-b49ae02b962f,50.216822,8.253954
3bcb1ade-0e49-47b9-abe8-0b9b5fdca6c1,52.247423,10.821691
3bcd61da-6d83-49f4-a20a-19d5523a7ae8,51.036099,13.748482
3bd162d9-f1b6-4527-ba21-256b9b8b72e3,50.056841,8.339328
3bd60fa6-5ccb-4135-90e5-9f7023724d0e,52.770799,9.219087
3bdc3caf-2afd-42c6-826c-21d6ae3b6739,47.93845,8.86412
3bdcf694-460d-4368-b7ae-12180dffbf7e,53.374187,10.550394
3bddb178-2d83-40a3-8027-8f651e90c0e3,52.394814,13.400066
3be60439-3a73-47a9-9239-4bd7787db587,54.170135,10.435575
3be68b74-035b-4ce4-8416-4b4713eaf5de,49.001872,9.761484
3bf07b60-de97-4144-8410-68749b4d1f6e,50.9126,13.5897
3bf2eaec-f060-4ec5-899d-02ef9331df50,49.472107,11.201648
3bf40d35-76a8-48e0-8960-641e50d2aa64,50.593323,7.60749
3bf43bb8-def2-4f70-acb9-6b126eee7e06,52.022533,8.885877
3bfab341-1f1e-49e0-8c32-bc77ca730e57,51.494022,7.339435
3c012678-81ed-487d-9b2c-8491e0b6e8ee,51.245303,7.523955
3c034790-3d2a-4093-8417-032a48cb9f25,52.089633,10.161023
3c03d801-adcd-4315-9af3-3e6602b981a8,51.173009,13.476941
3c05445a-f88d-5819-e100-00000630df04,52.952007,12.657899
3c07d058-64b4-4232-bf42-22dd8c6abade,48.795879,9.777788
3c0ce760-d2f3-433a-b141-6c4d38426e7f,50.102039,7.736762
3c1fa47b-7280-4136-8bc8-6faa8659591e,50.485542,6.973878
3c27649d-205e-9418-a327-d299e67870bb,49.43837,7.72531
3c2cf458-2b91-4ddc-a2ac-e0afcef04cbe,52.17856,11.629122
3c326d94-8daf-4ffa-857a-c3d3de0fbf81,51.11098,8.06382
3c3e7846-43e6-45f7-9300-b98d621e0b76,50.90519,7.411584
3c40b8eb-e1aa-478b-ba08-34492d87c711,51.330147,7.268108
3c41c5c6-3422-4107-8049-2290de20f51c,51.6228,6.2043
3c44ee73-05de-4edd-887b-774fff56a8cb,51.136646,14.19176
3c4f6eeb-90d2-4a3a-950e-439acf11e3f2,49.9296875,9.291225433
3c548d44-7b0b-4bfb-8f03-fc3ed7eec216,52.48734,9.85899
3c57e143-470c-4130-b8ea-0a775e5f081c,47.898714,10.644375
3c5b740f-7a55-4ae2-ad0d-4a250b9cd17e,51.371183,7.369739
3c5c6035-29ee-4163-81fc-c8fa90a8e05b,47.91904,7.70299
3c77a4d4-657c-4c10-91b6-09c6f9991f8d,49.907914,7.816743
3c7ea13f-afc3-4cb8-9056-4e715fc0a1df,49.156403,9.224244
3c884138-4553-46e0-84c8-aaa843d32685,50.154655,8.526663
3c892986-fd11-497c-a2ca-a09494abe761,48.99651,8.409487
3c9797d0-f97c-4a25-91bc-d2f0185f8483,51.81832,7.59341
3c999d19-50c8-4f03-9014-26e0dab44f22,52.109872,7.612647
3ca5f739-7334-4e9e-8a26-f9e175d3d57f,52.337634,14.073934
3ca73f4b-3c3f-468e-9770-d8e190882919,51.311378,9.532842
3ca9774d-8d2c-4daf-9445-f33a0ef17124,52.362743,7.718779
3cb006eb-66dd-42fd-fbba-1162a24984f7,52.92686,7.28002
3cdb2057-1b1f-4cdf-802f-c5470d8bfd9e,52.5535,8.58156
3cdf8d13-9faa-4bac-bc58-3f490ca70557,51.078935,13.6907
3cf2751a-6b63-4a83-9993-a9467ed90871,52.84787898,7.268133243
3cf3ebe5-0866-4401-97c2-7b12e23a08f2,54.313176,9.716693
3cf58ebc-f182-445d-9e5e-3214576213a7,47.83168,11.478996
3cf6e3b5-75e0-4de4-ada8-f75fb5bd4f43,52.049747,8.587109
3cf8cf3f-5d53-40d5-ab3e-31d3a24f90cd,52.56175,13.32875
3cfa5a45-ac9c-446b-b5f3-9a2417946e1b,52.036338,8.522941
3cfc5687-ab21-4999-8ae8-cd7e7bd69b76,48.108226,9.801546
3d00f71d-afb6-4eab-bfad-f72bd4b643fa,47.8589,12.150872
3d0b411c-730b-4095-845d-be27b59f40b2,53.16036,12.46742
3d1ba538-5526-47b0-85fd-7eeea509b3a9,52.039482,7.8536687
3d1d1dbf-d6c4-4789-9704-0a73bf536c28,51.72019,10.612492
3d1e3467-71ee-48c4-a46a-8b57f532f542,53.6497,9.044232
3d25c837-5de1-4c38-98dd-42f6d8b837d1,50.201343,9.209403
3d278b5a-b6e3-49f6-93c1-9d903b95f4bf,48.6451472,11.51395257
3d2fe1ed-0684-4006-9b96-674a48debb8f,48.178787,11.567097
3d304578-e98a-4610-b554-ccbaa4f1d8c0,54.046696,13.752053
3d32c9a0-5966-4fc4-973a-86c9c39d2cae,47.775665,9.603938
3d36cffe-ae6c-4e4f-9b58-3d800300f428,49.79972,10.15838
3d3f2abd-976d-4045-9849-447e6a133324,51.81834,6.442688
3d3fb50a-f375-4807-811d-d9fd5a91b0d8,52.84907,9.557252
3d408a63-f820-491a-b1e1-04260b1cc3f2,52.4923,6.9816
3d4386e8-05e5-406e-af32-820cce4ecf73,51.4267,6.76989
3d43876d-107c-4399-8065-efc704755a63,50.861633,13.536867
3d462904-a325-483a-875d-31d26dde4d8a,49.224679,6.812907
3d47cc1c-a6da-49ad-b143-badff9462e9a,49.801514,10.165631
3d497b10-a506-4b61-baae-811d342ea96b,52.49314,9.866861
3d5d33e1-982e-4bd9-831c-7710f4b2bd72,52.13014,11.6786
3d736686-4fdc-401f-a233-9ce34f03c4fd,50.4865,7.94971
3d7f61a9-bd3e-4283-97f5-bee327da36fe,51.9881,6.90132
3d84a4cd-9186-47e7-88ac-091acd643ec9,52.131002,12.751706
3d8645ac-3640-42fe-adb2-2d7cb8129fe5,50.980862,13.949459
3d8698ab-1c65-4b5e-9db5-b9ae8395052f,50.1904906,6.8015637
3d8c2dfb-4612-4aff-8ae7-96e3f88eafe6,53.6932879,9.6546212
3da08d1f-96a0-420c-bf64-eda2b7af12df,54.77985,8.834558
3da5d8fb-b2b8-40f3-9938-77570e860673,51.53749,7.62721
3da6b2a8-7c8c-43cf-8186-e2da97ad8983,51.852875,10.789973
3db25553-6c65-5b20-e100-00000630df04,50.73821,9.24696
3db8ca9d-41dd-4f54-9f2c-647010e64413,53.908978,11.756738
3dba8f11-70e0-43c1-8502-8ea7cb6b70f2,49.004485,8.518457
3dcf7037-b829-48f1-ac7b-30f8f216032e,49.8273,10.7456
3dd0ac56-648b-4b3c-bd02-69d65e31ac5e,48.8231,11.78178
3dd2187a-107b-4799-b2e0-efad11e1af4d,48.37083,9.732629
3de25454-a313-435e-88b0-742daaeb8927,50.646698,7.314059
3de6d2ab-756f-488f-a80e-a50ef8f3fcea,52.118716,9.357682
3de883f8-8f28-436a-921d-f07a6407df25,51.229877,7.074273
3de8a3cb-ce17-46a4-99c5-2c70a893fec4,51.06025,7.5546
3ded91f3-a21c-4226-af76-fb08086cecb8,52.070636,8.600291
3dedea49-dffa-4c0e-ab8c-f222efae2449,50.570694,6.50612
3df17474-aa02-47ae-8cfa-86101a933f82,51.586567,9.92659
3df48270-cb19-43ef-8954-fdb96ceb2536,52.433167,13.471164
3df62b5f-9295-aff1-e100-00000630df04,48.781869,11.504766
3e0208b0-690d-4fbb-8876-f275a2452449,48.52009841,11.99503696
3e099e61-ceb7-4626-9153-4847e6e91218,50.808155,7.220442
3e1391a1-4233-46b8-b6f4-c355c10f3f5c,50.6913,9.75223
3e13e554-a64a-4f2a-87f6-473769daa5dc,48.340504,7.841934
3e15d649-ea70-40c1-aa02-107ce77c981a,49.038853,12.10227
3e17a2ae-db29-425f-895d-f841d817309a,52.41958,13.012795
3e180a65-2850-469c-a601-5a2cc1aebcf1,50.59152,8.781615
3e19f237-a53a-4825-9517-e21f55f7d53f,52.328968,7.2467
3e1ea5eb-d3ad-4e56-9c86-839734ff35c6,48.68998685,10.92103429
3e210786-9a6b-49a3-8c3d-e8e2b02a28b3,50.379464,8.045527
3e25b5b1-f309-43a8-8a6d-b7baa463ff92,54.1982,9.1241
3e27a5b4-6a0b-4df8-aae3-a92ec0f40454,50.38642504,7.338068376
3e2b4b52-38fa-42c0-aeda-1a9085bd2554,53.724487,9.900447
3e2de480-c65a-59de-81fb-19eba6ffa76c,53.04574966,8.634982109
3e2e3016-00b5-4706-b083-afb2f79dd789,51.9683,9.25897
3e3248cc-868a-4493-9bea-14ee8b12f0b4,51.40244,8.572926
3e36b4b3-cd0f-4297-b07f-d7f5a4e9c61c,49.19661,13.008035
3e36fc01-6943-4caf-9839-16791f2f7f94,48.84239,13.07117
3e385667-56a9-46b4-96de-2adcfd7b5655,49.387711,7.616471
3e40a7bb-2884-4f2d-b803-5bbfebddbe65,48.6489,9.4317
3e46a56d-31aa-4e14-bcb7-3cc6908da2f3,48.82835,12.05046
3e474987-853d-48b8-b961-057663b1a6c8,49.0435281,10.6058703
3e49c006-9047-48be-af33-867812cb5e13,51.51737,7.007558
3e4e0f5b-7743-46fa-85f1-78daf4343546,50.930679,7.279365
3e4fb3a6-6404-4181-9e39-280e680c1585,51.5495,7.25889
3e5212c3-0f6b-41f5-80a9-c1555d8d5288,51.224726,7.871396
3e563b17-f3fc-4a3d-b486-60d25e5948d5,53.77643,8.59044
3e66dfea-a126-4e20-8f26-908b9e30ea45,50.4359385,7.5411891
3e6a3b21-44c4-48af-943a-fcbc133c6d38,48.411228,10.439988
3e703595-1c36-4ca5-957e-7247c270fc31,50.059024,10.191263
3e72e2a4-2802-4214-b539-a178b3c44201,49.418602,6.845031
3e7438b0-23ec-4190-b86c-9114d1fec47f,53.62969,10.18086
3e796d9a-4bcc-4833-877a-a62608cf7216,50.7834,7.9628
3e7a6572-2026-4bfe-b2f4-1b0193954d0d,47.61235,10.63465
3e7c0f12-9665-40e2-7c70-d0dfb19314cd,53.394209,8.137032
3e85d905-20bd-4865-83a1-e0d99254bb92,52.263996,10.500852
3e884234-dd74-4ebe-ad61-ba1ada00a7b8,48.2986981,8.231318
3e8b54ba-efd2-48ea-b948-7104f540d930,54.48263,9.08104
3e8dc5e3-5a8d-4fc1-bbea-34a2e47b4705,47.972286,10.182645
3e9014fa-cd68-41b7-9382-376dbb8bba5f,48.010207,7.812219
3e90bc3a-01ec-40c2-8b9b-7e2143c0d883,51.313024,12.414926
3e9776d9-83aa-4544-b572-c25b894f7c85,48.19358,9.972405
3e9e8209-1cbb-43c1-86c5-fce1f4daad37,50.12574,6.90117
3ea6d9b0-bac9-45a2-8dc8-6fe7a202c346,47.81329,12.37437
3eab3f5a-66b3-4c06-84da-00f86fc49810,50.7172804,9.889933278
3eafadb5-8381-4070-aca8-57721c53cff3,50.623141,7.122859
3eb1d573-3858-4794-826d-49b6238d9ceb,51.065904,8.972572
3eba12bf-7c1e-4b4a-a39f-2cb077115071,51.508526,7.544608
3ebb4a8b-2133-43f0-bd06-446923d6ac9a,51.260911,9.682417
3ebc84b4-42be-4f65-a6bd-cc1d38e71513,49.533873,8.388695
3ebe6975-2ace-4f08-850f-470ad621aff7,52.2569,10.1957
3ec1e50e-aba5-436c-960a-423b2b8a37ed,49.51207,8.529542
3ecad341-4d68-4f06-adad-04bcf483596d,54.77585,9.407981
3ecbb42a-e873-4b8b-a4ad-6686e77e67f4,51.689995,7.775106
3ed81b9d-6d5a-48e7-9795-fa4d7e2da56a,53.589009,11.650919
3ee15d24-f46d-4ebf-849d-790c6b6a4e1f,49.32628,8.97063
3ee1900d-a270-46ae-8ad4-29e6a2e454a5,50.700497,8.337595
3ee4eabb-7ef6-4ac9-ae2f-6888518d34e0,49.331723,7.190877
3ee92b9d-8d3b-4603-a257-21cde0ffc46b,51.52743,7.187499
3eeaa77d-6c62-4049-bcf4-ae39e79f98ce,52.78099,9.376319
3eeb3737-66a7-48f3-830e-3ce43e402fd9,50.224063,6.643382
3eeb5d87-894a-4dd2-b94b-806da92f78ff,48.780607,11.371257
3eece35c-2a40-4706-b171-ad337387a322,53.3115,7.485986
3eee01d1-bdb6-4825-bd87-c56e2df8ba5a,51.314465,6.557782
3eee6bce-91e4-4b1c-9368-a3aceb305833,53.039883,11.075626
3ef6f064-15be-45d6-b554-62e7f6f20b50,50.837665,7.208212
3efe7ade-88c3-48d4-9276-051bcef617f9,51.649268,7.244732
3f0508b2-23a4-40bd-add2-f4b806bdf008,48.28949,11.47118
3f0b4a04-a6b7-4b53-871c-87e62dac760f,51.352148,6.638965
3f133314-f427-4d2b-9b5e-503da268cc59,48.64512,9.609966
3f133a28-e28a-41b3-b45d-d509b77d2964,53.517282,9.89025
3f139606-9bc8-49c2-a3af-39102c309c32,52.14858,9.081053
3f16476a-53a2-4f3f-ad4f-c5ab8343dde5,52.4954,9.4562
3f16ad76-6acf-4f00-bc8f-c03bd44a2b2f,51.477264,10.808441
3f17457a-d829-4482-a5e5-da4728e162ad,51.370735,9.633336
3f18e742-996e-4351-9b7d-0ad849e6da61,52.4369,7.4967
3f1f3a10-a8c8-4fe4-b433-bd1ae7244971,52.3254217,7.216359745
3f20822d-98c7-452b-8a89-1c5462c09f7d,48.856782,10.508073
3f280cc6-7667-45bb-ba2b-2496caf610e3,50.067055,8.222117
3f291987-7e75-4013-b146-e4fe7e14745c,51.424835,6.974874
3f32e243-1e23-457d-a09e-5d228912c700,53.26599,10.40623
3f37ea61-d53e-4c79-b2ea-9fb21a406b64,51.45247,10.60484
3f398023-a93d-435f-9547-a1d566abf99f,49.85222911,9.536561982
3f3b93ba-2d43-4d99-9416-efe161961bbb,48.08752,11.48429
3f4bc83f-d652-4d8b-9986-044a515d914f,52.416556,7.975553
3f4d041f-29ac-46b8-adca-847dbab543fa,54.381325,11.09432
3f4e7fc6-4ea6-479a-9b54-4700a3367b36,51.385834,7.447328
3f5b5149-3bd8-4e00-bfd1-af3b3ee48750,51.2908,7.52102
3f5bcbd0-6023-4987-965b-897a7953c66c,51.268223,9.561636
3f5d968f-ad51-4343-9104-2955a533ba7a,48.7129,10.161
3f659aab-74ce-455f-a575-c62fa2922c8c,51.42875,10.71415
3f6916ba-0438-469d-b379-6e9f0516cdbb,50.74185,9.47747
3f6a7667-2641-44e3-937b-89f6490275da,50.53225327,8.659295082
3f6daee0-d867-409c-81d6-5f480951a601,52.594035,12.338528
3f7bad4c-8e6b-4c6c-955d-6bbca6e0593e,53.520846,10.806413
3f8b6120-ea6c-4694-8255-b1172febf57a,50.61818,8.192196
3f8ce03d-bbaa-4eb0-b3ae-6962f82c0220,53.691,9.99571
3f962837-798e-43d3-a83f-8eac0519bce9,51.04911,9.27302
3f968e3a-1221-4b79-9e3a-15dc60d6d146,51.83928,11.580463
3f994deb-104c-46e0-995b-f6806c3143d9,52.5096,13.281325
3fa15e65-63a5-4e9d-8830-e6f4e160db86,51.531677,7.473619
3fa47a9b-b010-4f6c-b62f-eb383b21ebba,51.3313,7.04033
3fb62402-0d0e-4ea3-af2e-7b5475717016,52.1592,11.6091
3fb6b80e-0904-4176-b552-7ca5b43ca92b,50.377937,6.949287
3fbd5443-d904-4e87-85da-eb3f6e814959,52.475355,10.556442
3fc34d26-532c-4665-885f-15576788719d,53.5754,8.361785
3fc80ca1-bf0e-4219-bde8-c677a9604416,51.94137,8.859417
3fcca6dc-c593-46e7-8efc-ea239a55df36,51.021557,8.663096
3fcd1853-1909-7620-e100-00000630df04,50.52706,7.75962
3fce4402-81d9-460c-ac61-9306f080295e,50.712894,9.662873
3fd0d16c-761b-4b03-a445-a601a5d83018,53.785438,11.04411
3fd290c9-eb28-4d22-a5d8-b2d05bfb33a3,49.40891,10.6784713
3fd39e6d-e1f4-4151-84ef-c5c819a8a49e,51.502728,6.892161
3fdc2cb3-c372-447d-80c8-7b488af8d065,51.2234092,7.6318785
3fe2b49e-b7f8-4d1a-b192-b5d286a5e3d5,47.553017,9.701445
3fe2dc02-cc00-494d-84a0-f313f7adab9d,51.766089,7.425639
3ff1b576-9497-41d3-8507-f68010fe9911,51.1819296,7.9707821
40066e8e-fd1c-4ccc-8c47-bee5d1bed07e,52.423594,13.437216
400912d4-d062-4ad7-98b3-bbfb10192b17,54.6148,8.97426
400ce1d0-e095-47dd-a0fc-6073edd7c8d2,49.48443,8.35216
400cfe48-f7b7-4312-b87d-30922e9d3113,52.32838,8.325725
400e8163-23a1-4f1c-86d2-ab49553e47f6,48.100761,7.970876
40102ed3-4891-4cef-92e8-3e0a6abf98d8,50.964274,6.913445
4012f9da-61d5-422f-a75d-166f7562db9b,54.2915771,10.5977046
